scenario,year,powertrain,age,n,production_year,vmt_bucket,mpg,mpge,l_100km,l_100kme,ev_range,batt_kwh,uf,weight_lbs,n_year_powertrain,proportion,n_year,high_VMT_prop,vmt_old,vmt,production_ghg,has_ice,ev_range_estim,uf_from_range,uf_real,ghg_mile_gas,ghg_mile_electric,ghg_mile_combined,use_ghg
default,0,bev,1.0,652735.9484599597,2024.0,high,inf,87.1956775459669,0.0,2.69749609865701,290.058823529412,108.0356,,,,,,,19701.0042294821,19392.195084551713,,,,,,,,,
default,0,hev,1.0,725262.1649555119,2024.0,high,36.7953259692158,inf,6.39238799506178,0.0,0.0,0.0,,,,,,,19701.0042294821,19392.195084551713,,,,,,,,,
default,0,icev,1.0,5729571.103148538,2024.0,high,23.2491189654893,inf,10.116942510774,0.0,0.0,0.0,,,,,,,19701.0042294821,19392.195084551713,,,,,,,,,
default,0,phev,1.0,145052.43299110216,2024.0,high,26.2997583150968,65.825246959509,8.9434281935961,3.57324903231559,33.0833333333333,16.56425,,,,,,,19701.0042294821,19392.195084551713,,,,,,,,,
default,0,bev,2.0,504594.27358779596,2023.0,high,inf,107.597729992654,0.0,2.1860126604535,280.396551724138,88.7110172413793,,,,,,,19392.1950845518,19081.126782736235,,,,,,,,,
default,0,hev,2.0,540636.7217012097,2023.0,high,32.4151174269219,inf,7.25618225910389,0.0,0.0,0.0,,,,,,,19392.1950845518,19081.126782736235,,,,,,,,,
default,0,icev,2.0,6037110.058996842,2023.0,high,21.678147801015,inf,10.850096703787,0.0,0.0,0.0,,,,,,,19392.1950845518,19081.126782736235,,,,,,,,,
default,0,phev,2.0,126148.56839694899,2023.0,high,25.8197932053176,63.4867550798595,9.10967791762013,3.70486725466015,30.4285714285714,7.24371428571428,,,,,,,19392.1950845518,19081.126782736235,,,,,,,,,
default,0,bev,3.0,407865.255450979,2022.0,high,inf,119.559496832513,0.0,1.967305034158,272.819694868239,70.5997808599168,,,,,,,19081.1267827362,18767.79932403531,,,,,,,,,
default,0,hev,3.0,415020.78624836396,2022.0,high,37.6029773462178,inf,6.25508979872462,0.0,0.0,0.0,,,,,,,19081.1267827362,18767.79932403531,,,,,,,,,
default,0,icev,3.0,6189534.139738539,2022.0,high,22.1385284812061,inf,10.624464051424,0.0,0.0,0.0,,,,,,,19081.1267827362,18767.79932403531,,,,,,,,,
default,0,phev,3.0,143110.61594771198,2022.0,high,29.9966418573819,73.7282119336307,7.84121106350167,3.19023062992133,28.2909090909091,3.07636363636364,,,,,,,19081.1267827362,18767.79932403531,,,,,,,,,
default,0,bev,4.0,216985.58393010928,2021.0,high,inf,106.523586478021,0.0,2.20805558446467,292.919708029197,85.4994335766423,,,,,,,18767.7993240353,18452.21270844908,,,,,,,,,
default,0,hev,4.0,377361.63315851876,2021.0,high,39.2785918458378,inf,5.98824929679663,0.0,0.0,0.0,,,,,,,18767.7993240353,18452.21270844908,,,,,,,,,
default,0,icev,4.0,6415743.3303831145,2021.0,high,22.4711099108688,inf,10.4672177268037,0.0,0.0,0.0,,,,,,,18767.7993240353,18452.21270844908,,,,,,,,,
default,0,phev,4.0,81923.24429127817,2021.0,high,27.4947712128608,66.9406444010525,8.55471748351844,3.51370982613818,24.9740932642487,0.0,,,,,,,18767.7993240353,18452.21270844908,,,,,,,,,
default,0,bev,5.0,114982.73289654961,2020.0,high,inf,115.014301311525,0.0,2.04505002697808,283.56338028169,82.8950356807512,,,,,,,18452.2127084491,18134.366935977563,,,,,,,,,
default,0,hev,5.0,219354.60430550046,2020.0,high,42.7534712999017,inf,5.50154157893,0.0,0.0,0.0,,,,,,,18452.2127084491,18134.366935977563,,,,,,,,,
default,0,icev,5.0,6648282.913428875,2020.0,high,23.1475946312545,inf,10.1613149766504,0.0,0.0,0.0,,,,,,,18452.2127084491,18134.366935977563,,,,,,,,,
default,0,phev,5.0,33283.48588821088,2020.0,high,34.4685075371038,86.1250863738816,6.82391019532271,2.73102774003522,26.8173076923077,0.0,,,,,,,18452.2127084491,18134.366935977563,,,,,,,,,
default,0,bev,6.0,94916.36295170667,2019.0,high,inf,111.100398167494,0.0,2.11709412278972,248.411940298507,0.0,,,,,,,18134.3669359776,17814.2620066209,,,,,,,,,
default,0,hev,6.0,162148.00866848166,2019.0,high,41.6368592488853,inf,5.64908122858226,0.0,0.0,0.0,,,,,,,18134.3669359776,17814.2620066209,,,,,,,,,
default,0,icev,6.0,6632942.838561836,2019.0,high,23.5660388047353,inf,9.98088825826501,0.0,0.0,0.0,,,,,,,18134.3669359776,17814.2620066209,,,,,,,,,
default,0,phev,6.0,34825.50698390184,2019.0,high,35.9558724423648,91.568252917348,6.5416296149406,2.56868502462646,41.5731707317073,0.0,,,,,,,18134.3669359776,17814.2620066209,,,,,,,,,
default,0,bev,7.0,81524.46680777741,2018.0,high,inf,116.495954852297,0.0,2.01904006279203,251.604166666667,0.0,,,,,,,17814.2620066208,17491.897920378782,,,,,,,,,
default,0,hev,7.0,133110.0651581356,2018.0,high,40.8139557763628,inf,5.76297973391299,0.0,0.0,0.0,,,,,,,17814.2620066208,17491.897920378782,,,,,,,,,
default,0,icev,7.0,6552672.235353534,2018.0,high,22.9711380222186,inf,10.2393708040279,0.0,0.0,0.0,,,,,,,17814.2620066208,17491.897920378782,,,,,,,,,
default,0,phev,7.0,48775.22443301002,2018.0,high,35.3533030611021,90.9202934231324,6.65312657189286,2.58699121114095,40.6604361370716,0.0,,,,,,,17814.2620066208,17491.897920378782,,,,,,,,,
default,0,bev,8.0,40546.76944299407,2017.0,high,inf,114.145797967178,0.0,2.06061023873724,174.819047619048,0.0,,,,,,,17491.8979203788,17167.27467725137,,,,,,,,,
default,0,hev,8.0,140812.97323341953,2017.0,high,41.3883263160553,inf,5.6830034199464,0.0,0.0,0.0,,,,,,,17491.8979203788,17167.27467725137,,,,,,,,,
default,0,icev,8.0,6469840.937410706,2017.0,high,23.075684501351,inf,10.1929804069834,0.0,0.0,0.0,,,,,,,17491.8979203788,17167.27467725137,,,,,,,,,
default,0,phev,8.0,35386.01751383183,2017.0,high,39.5625212043007,95.6894217556573,5.94527327480917,2.45805644641273,32.5089058524173,0.0,,,,,,,17491.8979203788,17167.27467725137,,,,,,,,,
default,0,bev,9.0,32269.020791544463,2016.0,high,inf,113.241129328297,0.0,2.0770721856553,84.1923076923077,0.0,,,,,,,17167.2746772514,16840.39227723866,,,,,,,,,
default,0,hev,9.0,129085.38463300937,2016.0,high,41.2633086913369,inf,5.70022151542543,0.0,0.0,0.0,,,,,,,17167.2746772514,16840.39227723866,,,,,,,,,
default,0,icev,9.0,6344506.342155165,2016.0,high,23.383489513925,inf,10.0588066575748,0.0,0.0,0.0,,,,,,,17167.2746772514,16840.39227723866,,,,,,,,,
default,0,phev,9.0,27117.49640142176,2016.0,high,33.5213189543538,77.9318854744584,7.01672867706331,3.01814845833658,23.6896551724138,0.0,,,,,,,17167.2746772514,16840.39227723866,,,,,,,,,
default,0,bev,10.0,25834.25691515417,2015.0,high,inf,113.926160299392,0.0,2.0645828787864,83.2577319587629,0.0,,,,,,,16840.3922772387,16511.250720340675,,,,,,,,,
default,0,hev,10.0,139742.8846980934,2015.0,high,42.0496489091601,inf,5.59362577576151,0.0,0.0,0.0,,,,,,,16840.3922772387,16511.250720340675,,,,,,,,,
default,0,icev,10.0,6170490.6702008275,2015.0,high,22.7984946534656,inf,10.3169092334895,0.0,0.0,0.0,,,,,,,16840.3922772387,16511.250720340675,,,,,,,,,
default,0,phev,10.0,15617.103495695497,2015.0,high,37.0996854509787,93.8056878585893,6.3399459359512,2.50741725122868,33.5,0.0,,,,,,,16840.3922772387,16511.250720340675,,,,,,,,,
default,0,bev,11.0,23612.699647281413,2014.0,high,inf,113.57689520885,0.0,2.07093176448859,82.1234567901235,0.0,,,,,,,16511.2507203407,16179.850006557523,,,,,,,,,
default,0,hev,11.0,168075.58638190536,2014.0,high,40.954647609399,inf,5.74318212290075,0.0,0.0,0.0,,,,,,,16511.2507203407,16179.850006557523,,,,,,,,,
default,0,icev,11.0,5926851.173398206,2014.0,high,22.0727144209284,inf,10.6561429425728,0.0,0.0,0.0,,,,,,,16511.2507203407,16179.850006557523,,,,,,,,,
default,0,phev,11.0,20576.595267604178,2014.0,high,37.94779522038,93.2881583280888,6.19825206270955,2.52132751053763,29.6917808219178,0.0,,,,,,,16511.2507203407,16179.850006557523,,,,,,,,,
default,0,bev,12.0,18173.920540938107,2013.0,high,inf,112.262870096272,0.0,2.0951718034493,76.3167938931298,0.0,,,,,,,16179.8500065575,15846.190135888926,,,,,,,,,
default,0,hev,12.0,187254.41250995456,2013.0,high,41.0875981426738,inf,5.72459843438037,0.0,0.0,0.0,,,,,,,16179.8500065575,15846.190135888926,,,,,,,,,
default,0,icev,12.0,5668009.134750431,2013.0,high,22.35455413005,inf,10.5217933952805,0.0,0.0,0.0,,,,,,,16179.8500065575,15846.190135888926,,,,,,,,,
default,0,phev,12.0,18519.30589824709,2013.0,high,39.2029976851387,94.7194926997402,5.999796288261,2.48322698207024,28.3201438848921,0.0,,,,,,,16179.8500065575,15846.190135888926,,,,,,,,,
default,0,bev,13.0,5643.575703508691,2012.0,high,inf,98.2212541901923,0.0,2.39469554669448,82.6058823529412,0.0,,,,,,,15846.1901358889,15510.271108335037,,,,,,,,,
default,0,hev,13.0,168161.3006360892,2012.0,high,41.1351309899585,inf,5.71798349341387,0.0,0.0,0.0,,,,,,,15846.1901358889,15510.271108335037,,,,,,,,,
default,0,icev,13.0,5418862.191714872,2012.0,high,21.9906877890608,inf,10.6958910178791,0.0,0.0,0.0,,,,,,,15846.1901358889,15510.271108335037,,,,,,,,,
default,0,phev,13.0,14927.793579500863,2012.0,high,41.1805624565239,93.793984946737,5.71167526544402,2.50773010799754,24.9107142857143,0.0,,,,,,,15846.1901358889,15510.271108335037,,,,,,,,,
default,0,bev,14.0,4173.816400031033,2011.0,high,inf,98.9999999999998,0.0,2.37585858585859,73.0,0.0,,,,,,,15510.271108335,15172.092923895878,,,,,,,,,
default,0,hev,14.0,111148.33369916184,2011.0,high,40.4026856710125,inf,5.82164269759807,0.0,0.0,0.0,,,,,,,15510.271108335,15172.092923895878,,,,,,,,,
default,0,icev,14.0,5166188.810462825,2011.0,high,20.6807554125055,inf,11.3733756484432,0.0,0.0,0.0,,,,,,,15510.271108335,15172.092923895878,,,,,,,,,
default,0,phev,14.0,3172.5471268963533,2011.0,high,37.0,92.9999999999999,6.35702702702703,2.52913978494624,35.0,0.0,,,,,,,15510.271108335,15172.092923895878,,,,,,,,,
default,0,bev,15.0,0.0,2010.0,high,,,,,,,,,,,,,15172.0929238959,14831.655582571431,,,,,,,,,
default,0,hev,15.0,116689.42205795729,2010.0,high,42.4794336201318,inf,5.53703239321273,0.0,0.0,0.0,,,,,,,15172.0929238959,14831.655582571431,,,,,,,,,
default,0,icev,15.0,4806978.9515623525,2010.0,high,21.189315956483,inf,11.1004055290438,0.0,0.0,0.0,,,,,,,15172.0929238959,14831.655582571431,,,,,,,,,
default,0,phev,15.0,138.5072951228262,2010.0,high,,,,,,,,,,,,,15172.0929238959,14831.655582571431,,,,,,,,,
default,0,bev,16.0,0.0,2009.0,high,,,,,,,,,,,,,14831.6555825714,14488.959084361672,,,,,,,,,
default,0,hev,16.0,124587.90927512528,2009.0,high,35.4698910293299,inf,6.63125803813454,0.0,0.0,0.0,,,,,,,14831.6555825714,14488.959084361672,,,,,,,,,
default,0,icev,16.0,4403571.591789619,2009.0,high,20.7031190637662,inf,11.3610900500329,0.0,0.0,0.0,,,,,,,14831.6555825714,14488.959084361672,,,,,,,,,
default,0,phev,16.0,0.0,2009.0,high,,,,,,,,,,,,,14831.6555825714,14488.959084361672,,,,,,,,,
default,0,bev,17.0,0.0,2008.0,high,,,,,,,,,,,,,14488.9590843617,14144.003429266619,,,,,,,,,
default,0,hev,17.0,97437.4064374433,2008.0,high,36.0996984806696,inf,6.51556688557797,0.0,0.0,0.0,,,,,,,14488.9590843617,14144.003429266619,,,,,,,,,
default,0,icev,17.0,4006645.420296528,2008.0,high,19.4610966661403,inf,12.0861636954527,0.0,0.0,0.0,,,,,,,14488.9590843617,14144.003429266619,,,,,,,,,
default,0,phev,17.0,0.0,2008.0,high,,,,,,,,,,,,,14488.9590843617,14144.003429266619,,,,,,,,,
default,0,bev,18.0,0.0,2007.0,high,,,,,,,,,,,,,14144.0034292666,13796.788617286267,,,,,,,,,
default,0,hev,18.0,79196.44192955572,2007.0,high,36.9863881475885,inf,6.35936656105566,0.0,0.0,0.0,,,,,,,14144.0034292666,13796.788617286267,,,,,,,,,
default,0,icev,18.0,3582052.287007584,2007.0,high,19.6289418244595,inf,11.9828160938817,0.0,0.0,0.0,,,,,,,14144.0034292666,13796.788617286267,,,,,,,,,
default,0,phev,18.0,0.0,2007.0,high,,,,,,,,,,,,,14144.0034292666,13796.788617286267,,,,,,,,,
default,0,bev,19.0,0.0,2006.0,high,,,,,,,,,,,,,13796.7886172863,13447.314648420632,,,,,,,,,
default,0,hev,19.0,49152.919239610565,2006.0,high,34.1766475776591,inf,6.88218466909418,0.0,0.0,0.0,,,,,,,13796.7886172863,13447.314648420632,,,,,,,,,
default,0,icev,19.0,3163124.5427398253,2006.0,high,18.9392609266662,inf,12.4191752207621,0.0,0.0,0.0,,,,,,,13796.7886172863,13447.314648420632,,,,,,,,,
default,0,phev,19.0,0.0,2006.0,high,,,,,,,,,,,,,13796.7886172863,13447.314648420632,,,,,,,,,
default,0,bev,20.0,0.0,2005.0,high,,,,,,,,,,,,,13447.3146484206,13095.581522669687,,,,,,,,,
default,0,hev,20.0,33585.62313696263,2005.0,high,40.3639171782186,inf,5.82723423401843,0.0,0.0,0.0,,,,,,,13447.3146484206,13095.581522669687,,,,,,,,,
default,0,icev,20.0,2738081.482776289,2005.0,high,18.5635775076556,inf,12.6705102991597,0.0,0.0,0.0,,,,,,,13447.3146484206,13095.581522669687,,,,,,,,,
default,0,phev,20.0,0.0,2005.0,high,,,,,,,,,,,,,13447.3146484206,13095.581522669687,,,,,,,,,
default,0,bev,21.0,0.0,2004.0,high,,,,,,,,,,,,,13095.5815226697,12741.589240033443,,,,,,,,,
default,0,hev,21.0,11768.134972117272,2004.0,high,43.8187272589767,inf,5.3677962531834,0.0,0.0,0.0,,,,,,,13095.5815226697,12741.589240033443,,,,,,,,,
default,0,icev,21.0,2342333.8711320884,2004.0,high,18.5242567220541,inf,12.6974055439412,0.0,0.0,0.0,,,,,,,13095.5815226697,12741.589240033443,,,,,,,,,
default,0,phev,21.0,0.0,2004.0,high,,,,,,,,,,,,,13095.5815226697,12741.589240033443,,,,,,,,,
default,0,bev,22.0,0.0,2003.0,high,,,,,,,,,,,,,12741.5892400334,12385.3378005119,,,,,,,,,
default,0,hev,22.0,5628.182748276598,2003.0,high,40.5786304623963,inf,5.79640065028725,0.0,0.0,0.0,,,,,,,12741.5892400334,12385.3378005119,,,,,,,,,
default,0,icev,22.0,1966827.0670892333,2003.0,high,18.5605720229538,inf,12.6725620152825,0.0,0.0,0.0,,,,,,,12741.5892400334,12385.3378005119,,,,,,,,,
default,0,phev,22.0,0.0,2003.0,high,,,,,,,,,,,,,12741.5892400334,12385.3378005119,,,,,,,,,
default,0,bev,23.0,0.0,2002.0,high,,,,,,,,,,,,,12385.3378005119,12026.827204105064,,,,,,,,,
default,0,hev,23.0,3509.8019554630073,2002.0,high,41.481409001957,inf,5.67025097891211,0.0,0.0,0.0,,,,,,,12385.3378005119,12026.827204105064,,,,,,,,,
default,0,icev,23.0,1632489.1118611542,2002.0,high,18.2712586176363,inf,12.8732237292599,0.0,0.0,0.0,,,,,,,12385.3378005119,12026.827204105064,,,,,,,,,
default,0,phev,23.0,0.0,2002.0,high,,,,,,,,,,,,,12385.3378005119,12026.827204105064,,,,,,,,,
default,0,bev,24.0,0.0,2001.0,high,,,,,,,,,,,,,12026.8272041051,11666.057450812947,,,,,,,,,
default,0,hev,24.0,1586.5281875140436,2001.0,high,41.9948326218828,inf,5.60092719306223,0.0,0.0,0.0,,,,,,,12026.8272041051,11666.057450812947,,,,,,,,,
default,0,icev,24.0,1347768.1328230945,2001.0,high,18.4514647241278,inf,12.7474974760367,0.0,0.0,0.0,,,,,,,12026.8272041051,11666.057450812947,,,,,,,,,
default,0,phev,24.0,0.0,2001.0,high,,,,,,,,,,,,,12026.8272041051,11666.057450812947,,,,,,,,,
default,0,bev,25.0,0.0,2000.0,high,,,,,,,,,,,,,11666.0574508129,11303.028540635516,,,,,,,,,
default,0,hev,25.0,597.4587161650301,2000.0,high,53.0,inf,4.43792452830189,0.0,0.0,0.0,,,,,,,11666.0574508129,11303.028540635516,,,,,,,,,
default,0,icev,25.0,1111889.8405815014,2000.0,high,18.8496854070823,inf,12.4781923369196,0.0,0.0,0.0,,,,,,,11666.0574508129,11303.028540635516,,,,,,,,,
default,0,phev,25.0,0.0,2000.0,high,,,,,,,,,,,,,11666.0574508129,11303.028540635516,,,,,,,,,
default,0,bev,26.0,0.0,1999.0,high,,,,,,,,,,,,,11303.0285406355,10937.740473572789,,,,,,,,,
default,0,hev,26.0,0.9326183168154638,1999.0,high,,,,,,,,,,,,,11303.0285406355,10937.740473572789,,,,,,,,,
default,0,icev,26.0,921645.4039993199,1999.0,high,18.6263986105928,inf,12.6277765722375,0.0,0.0,0.0,,,,,,,11303.0285406355,10937.740473572789,,,,,,,,,
default,0,phev,26.0,0.0,1999.0,high,,,,,,,,,,,,,11303.0285406355,10937.740473572789,,,,,,,,,
default,0,bev,27.0,0.0,1998.0,high,,,,,,,,,,,,,10937.7404735728,10570.193249624761,,,,,,,,,
default,0,hev,27.0,0.0,1998.0,high,,,,,,,,,,,,,10937.7404735728,10570.193249624761,,,,,,,,,
default,0,icev,27.0,770817.6987669709,1998.0,high,18.576385834125,inf,12.6617740447615,0.0,0.0,0.0,,,,,,,10937.7404735728,10570.193249624761,,,,,,,,,
default,0,phev,27.0,0.0,1998.0,high,,,,,,,,,,,,,10937.7404735728,10570.193249624761,,,,,,,,,
default,0,bev,28.0,0.0,1997.0,high,,,,,,,,,,,,,10570.1932496248,10200.38686879144,,,,,,,,,
default,0,hev,28.0,0.0,1997.0,high,,,,,,,,,,,,,10570.1932496248,10200.38686879144,,,,,,,,,
default,0,icev,28.0,653158.9392040224,1997.0,high,18.6204753504247,inf,12.6317935269378,0.0,0.0,0.0,,,,,,,10570.1932496248,10200.38686879144,,,,,,,,,
default,0,phev,28.0,0.0,1997.0,high,,,,,,,,,,,,,10570.1932496248,10200.38686879144,,,,,,,,,
default,0,bev,29.0,0.0,1996.0,high,,,,,,,,,,,,,10200.3868687914,9828.321331072837,,,,,,,,,
default,0,hev,29.0,0.0,1996.0,high,,,,,,,,,,,,,10200.3868687914,9828.321331072837,,,,,,,,,
default,0,icev,29.0,562060.7277538449,1996.0,high,18.7566389771343,inf,12.5400931524426,0.0,0.0,0.0,,,,,,,10200.3868687914,9828.321331072837,,,,,,,,,
default,0,phev,29.0,0.0,1996.0,high,,,,,,,,,,,,,10200.3868687914,9828.321331072837,,,,,,,,,
default,0,bev,30.0,0.0,1995.0,high,,,,,,,,,,,,,9828.32133107283,9453.996636468923,,,,,,,,,
default,0,hev,30.0,0.0,1995.0,high,,,,,,,,,,,,,9828.32133107283,9453.996636468923,,,,,,,,,
default,0,icev,30.0,491737.0472021181,1995.0,high,18.3295914734322,inf,12.8322554455687,0.0,0.0,0.0,,,,,,,9828.32133107283,9453.996636468923,,,,,,,,,
default,0,phev,30.0,0.0,1995.0,high,,,,,,,,,,,,,9828.32133107283,9453.996636468923,,,,,,,,,
default,0,bev,31.0,0.0,1994.0,high,,,,,,,,,,,,,9453.99663646892,9077.412784979708,,,,,,,,,
default,0,hev,31.0,0.0,1994.0,high,,,,,,,,,,,,,9453.99663646892,9077.412784979708,,,,,,,,,
default,0,icev,31.0,437431.0639911155,1994.0,high,18.5158737897571,inf,12.7031542054536,0.0,0.0,0.0,,,,,,,9453.99663646892,9077.412784979708,,,,,,,,,
default,0,phev,31.0,0.0,1994.0,high,,,,,,,,,,,,,9453.99663646892,9077.412784979708,,,,,,,,,
default,0,bev,32.0,0.0,1993.0,high,,,,,,,,,,,,,9077.41278497971,8698.569776605196,,,,,,,,,
default,0,hev,32.0,0.0,1993.0,high,,,,,,,,,,,,,9077.41278497971,8698.569776605196,,,,,,,,,
default,0,icev,32.0,395384.884998464,1993.0,high,18.94529114764,inf,12.4152222400288,0.0,0.0,0.0,,,,,,,9077.41278497971,8698.569776605196,,,,,,,,,
default,0,phev,32.0,0.0,1993.0,high,,,,,,,,,,,,,9077.41278497971,8698.569776605196,,,,,,,,,
default,0,bev,33.0,0.0,1992.0,high,,,,,,,,,,,,,8698.5697766052,8317.467611345392,,,,,,,,,
default,0,hev,33.0,0.0,1992.0,high,,,,,,,,,,,,,8698.5697766052,8317.467611345392,,,,,,,,,
default,0,icev,33.0,362700.5430989345,1992.0,high,18.9731843401433,inf,12.3969701544692,0.0,0.0,0.0,,,,,,,8698.5697766052,8317.467611345392,,,,,,,,,
default,0,phev,33.0,0.0,1992.0,high,,,,,,,,,,,,,8698.5697766052,8317.467611345392,,,,,,,,,
default,0,bev,34.0,0.0,1991.0,high,,,,,,,,,,,,,8317.4676113454,7934.106289200303,,,,,,,,,
default,0,hev,34.0,0.0,1991.0,high,,,,,,,,,,,,,8317.4676113454,7934.106289200303,,,,,,,,,
default,0,icev,34.0,337172.70588583243,1991.0,high,19.2908459983567,inf,12.1928296986061,0.0,0.0,0.0,,,,,,,8317.4676113454,7934.106289200303,,,,,,,,,
default,0,phev,34.0,0.0,1991.0,high,,,,,,,,,,,,,8317.4676113454,7934.106289200303,,,,,,,,,
default,0,bev,35.0,0.0,1990.0,high,,,,,,,,,,,,,7934.1062892003,7548.485810169902,,,,,,,,,
default,0,hev,35.0,0.0,1990.0,high,,,,,,,,,,,,,7934.1062892003,7548.485810169902,,,,,,,,,
default,0,icev,35.0,317133.0963101557,1990.0,high,19.0829161448628,inf,12.3256843039327,0.0,0.0,0.0,,,,,,,7934.1062892003,7548.485810169902,,,,,,,,,
default,0,phev,35.0,0.0,1990.0,high,,,,,,,,,,,,,7934.1062892003,7548.485810169902,,,,,,,,,
default,0,bev,36.0,0.0,1989.0,high,,,,,,,,,,,,,7548.4858101699,7160.606174254203,,,,,,,,,
default,0,hev,36.0,0.0,1989.0,high,,,,,,,,,,,,,7548.4858101699,7160.606174254203,,,,,,,,,
default,0,icev,36.0,301321.1565572442,1989.0,high,18.9298531492139,inf,12.4253473149509,0.0,0.0,0.0,,,,,,,7548.4858101699,7160.606174254203,,,,,,,,,
default,0,phev,36.0,0.0,1989.0,high,,,,,,,,,,,,,7548.4858101699,7160.606174254203,,,,,,,,,
default,0,bev,37.0,0.0,1988.0,high,,,,,,,,,,,,,7160.6061742542,6770.467381453208,,,,,,,,,
default,0,hev,37.0,0.0,1988.0,high,,,,,,,,,,,,,7160.6061742542,6770.467381453208,,,,,,,,,
default,0,icev,37.0,288782.5972057214,1988.0,high,18.587925987298,inf,12.6539130917957,0.0,0.0,0.0,,,,,,,7160.6061742542,6770.467381453208,,,,,,,,,
default,0,phev,37.0,0.0,1988.0,high,,,,,,,,,,,,,7160.6061742542,6770.467381453208,,,,,,,,,
default,0,bev,38.0,0.0,1987.0,high,,,,,,,,,,,,,6770.46738145321,6378.069431766933,,,,,,,,,
default,0,hev,38.0,0.0,1987.0,high,,,,,,,,,,,,,6770.46738145321,6378.069431766933,,,,,,,,,
default,0,icev,38.0,278792.27035325416,1987.0,high,19.3732486815958,inf,12.1409683974916,0.0,0.0,0.0,,,,,,,6770.46738145321,6378.069431766933,,,,,,,,,
default,0,phev,38.0,0.0,1987.0,high,,,,,,,,,,,,,6770.46738145321,6378.069431766933,,,,,,,,,
default,0,bev,39.0,0.0,1986.0,high,,,,,,,,,,,,,6378.06943176693,5983.412325195344,,,,,,,,,
default,0,hev,39.0,0.0,1986.0,high,,,,,,,,,,,,,6378.06943176693,5983.412325195344,,,,,,,,,
default,0,icev,39.0,270796.48563945293,1986.0,high,18.4765982645919,inf,12.7301571767542,0.0,0.0,0.0,,,,,,,6378.06943176693,5983.412325195344,,,,,,,,,
default,0,phev,39.0,0.0,1986.0,high,,,,,,,,,,,,,6378.06943176693,5983.412325195344,,,,,,,,,
default,0,bev,40.0,0.0,1985.0,high,,,,,,,,,,,,,5983.41232519534,5586.496061738459,,,,,,,,,
default,0,hev,40.0,0.0,1985.0,high,,,,,,,,,,,,,5983.41232519534,5586.496061738459,,,,,,,,,
default,0,icev,40.0,264370.18548818404,1985.0,high,18.0886072638606,inf,13.0032122743871,0.0,0.0,0.0,,,,,,,5983.41232519534,5586.496061738459,,,,,,,,,
default,0,phev,40.0,0.0,1985.0,high,,,,,,,,,,,,,5983.41232519534,5586.496061738459,,,,,,,,,
default,0,bev,41.0,0.0,1984.0,high,,,,,,,,,,,,,5586.49606173846,5187.320641396274,,,,,,,,,
default,0,hev,41.0,0.0,1984.0,high,,,,,,,,,,,,,5586.49606173846,5187.320641396274,,,,,,,,,
default,0,icev,41.0,259185.21747227965,1984.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,5586.49606173846,5187.320641396274,,,,,,,,,
default,0,phev,41.0,0.0,1984.0,high,,,,,,,,,,,,,5586.49606173846,5187.320641396274,,,,,,,,,
default,0,bev,42.0,0.0,1983.0,high,,,,,,,,,,,,,5187.32064139628,4785.886064168795,,,,,,,,,
default,0,hev,42.0,0.0,1983.0,high,,,,,,,,,,,,,5187.32064139628,4785.886064168795,,,,,,,,,
default,0,icev,42.0,254986.8026486862,1983.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,5187.32064139628,4785.886064168795,,,,,,,,,
default,0,phev,42.0,0.0,1983.0,high,,,,,,,,,,,,,5187.32064139628,4785.886064168795,,,,,,,,,
default,0,bev,43.0,0.0,1982.0,high,,,,,,,,,,,,,4785.8860641688,4382.192330056035,,,,,,,,,
default,0,hev,43.0,0.0,1982.0,high,,,,,,,,,,,,,4785.8860641688,4382.192330056035,,,,,,,,,
default,0,icev,43.0,251576.02510086916,1982.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,4785.8860641688,4382.192330056035,,,,,,,,,
default,0,phev,43.0,0.0,1982.0,high,,,,,,,,,,,,,4785.8860641688,4382.192330056035,,,,,,,,,
default,0,bev,44.0,0.0,1981.0,high,,,,,,,,,,,,,4382.19233005603,3976.23943905796,,,,,,,,,
default,0,hev,44.0,0.0,1981.0,high,,,,,,,,,,,,,4382.19233005603,3976.23943905796,,,,,,,,,
default,0,icev,44.0,248796.7455423475,1981.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,4382.19233005603,3976.23943905796,,,,,,,,,
default,0,phev,44.0,0.0,1981.0,high,,,,,,,,,,,,,4382.19233005603,3976.23943905796,,,,,,,,,
default,0,bev,45.0,0.0,1980.0,high,,,,,,,,,,,,,3976.23943905796,3568.0273911745894,,,,,,,,,
default,0,hev,45.0,0.0,1980.0,high,,,,,,,,,,,,,3976.23943905796,3568.0273911745894,,,,,,,,,
default,0,icev,45.0,246525.77217938134,1980.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,,,,,,,3976.23943905796,3568.0273911745894,,,,,,,,,
default,0,phev,45.0,0.0,1980.0,high,,,,,,,,,,,,,3976.23943905796,3568.0273911745894,,,,,,,,,
default,0,bev,46.0,0.0,1979.0,high,,,,,,,,,,,,,3568.02739117459,3157.5561864059214,,,,,,,,,
default,0,hev,46.0,0.0,1979.0,high,,,,,,,,,,,,,3568.02739117459,3157.5561864059214,,,,,,,,,
